Time [s];Velocity [km/h]]];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
91.5;0;477.41;0;0;0.03;0;373.8;-1.61;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.26;68.42;66.71;31.58;30.16;43.17;37.76;33.71;-1.26;-1.9;4.71;8.41;11.84;14.39;31.5;25.83;26;26.45
91.6;0;477.41;0;0;0.02;0;373.8;-1.66;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.27;68.39;66.68;31.57;30.14;43.14;37.72;33.72;-1.26;-1.92;4.7;8.38;11.8;14.38;31.54;25.87;26.02;26.5
91.7;0;477.42;0;0;0;0;373.8;-1.67;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.28;68.37;66.64;31.56;30.11;43.12;37.69;33.73;-1.26;-1.93;4.69;8.36;11.77;14.37;31.59;25.91;26.04;26.55
91.8;0;477.42;0;0;0.04;0;373.8;-1.57;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.28;68.34;66.61;31.55;30.08;43.09;37.65;33.74;-1.26;-1.95;4.68;8.33;11.74;14.37;31.63;25.96;26.05;26.57
91.9;0;477.43;0;0;0.05;0;373.8;-1.51;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.29;68.31;66.57;31.53;30.06;43.06;37.62;33.75;-1.26;-1.96;4.67;8.29;11.73;14.38;31.55;25.93;26.04;26.54
92;0;477.43;0;0;0.02;0;373.8;-1.56;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.29;68.29;66.54;31.52;30.03;43.04;37.59;33.77;-1.26;-1.96;4.66;8.26;11.72;14.38;31.4;25.87;26.02;26.5
92.1;0;477.44;0;0;0.02;0;373.8;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.28;68.26;66.5;31.5;30.01;43.01;37.55;33.79;-1.26;-1.96;4.65;8.22;11.72;14.39;31.26;25.81;25.99;26.47
92.2;0;477.44;0;0;0.02;0;373.8;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.27;68.23;66.47;31.48;29.98;42.98;37.52;33.8;-1.26;-1.96;4.64;8.19;11.71;14.4;31.11;25.75;25.96;26.43
92.3;0;477.45;0;0;0.02;0;373.8;-1.59;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.26;68.21;66.43;31.46;29.95;42.96;37.48;33.82;-1.26;-1.96;4.64;8.15;11.7;14.41;30.96;25.69;25.94;26.4
92.4;0;477.45;0;0;0.04;0;373.8;-1.54;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.26;68.18;66.4;31.45;29.93;42.93;37.45;33.84;-1.26;-1.96;4.63;8.12;11.69;14.42;30.81;25.63;25.91;26.36
92.5;0;477.46;0;0;0.01;0;373.81;-1.51;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.25;68.16;66.36;31.43;29.9;42.91;37.41;33.86;-1.26;-1.96;4.62;8.08;11.68;14.43;30.66;25.57;25.89;26.33
92.6;0;477.46;0;0;0.02;0;373.86;-1.56;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.24;68.13;66.33;31.41;29.87;42.88;37.38;33.87;-1.26;-1.96;4.61;8.05;11.67;14.44;30.51;25.51;25.86;26.29
92.7;0;477.47;0;0;0.04;0;373.89;-1.61;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.23;68.1;66.29;31.39;29.85;42.85;37.34;33.89;-1.26;-1.96;4.6;8.01;11.66;14.45;30.37;25.45;25.83;26.26
92.8;0;477.47;0;0;0.02;0;373.84;-1.66;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;67;85;64;-0.31;12.5;10;66.22;68.08;66.26;31.37;29.82;42.83;37.31;33.91;-1.26;-1.96;4.59;7.99;11.66;14.45;30.22;25.38;25.81;26.21
92.9;0;477.48;0;0;0.02;0;373.81;-1.67;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66.56;85;64;-0.31;12.5;10;66.21;68.05;66.22;31.35;29.8;42.8;37.28;33.92;-1.26;-1.96;4.59;7.97;11.68;14.46;30.1;25.35;25.8;26.15
93;0;477.48;0;0;0.02;0;373.86;-1.57;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66.06;85;64;-0.31;12.5;10;66.2;68.02;66.2;31.32;29.77;42.76;37.26;33.93;-1.26;-1.97;4.6;7.95;11.7;14.47;30.01;25.32;25.81;26.09
93.1;0;477.49;0;0;-0.01;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.31;12.5;10;66.19;67.98;66.18;31.3;29.74;42.73;37.23;33.94;-1.26;-1.98;4.61;7.93;11.72;14.48;29.91;25.29;25.82;26.03
93.2;0;477.49;0;0;0.03;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.3;12.5;10;66.19;67.95;66.16;31.27;29.72;42.69;37.2;33.95;-1.26;-1.99;4.62;7.92;11.73;14.49;29.81;25.27;25.83;25.97
93.3;0;477.5;0;0;0.04;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.29;12.5;10;66.18;67.91;66.15;31.24;29.69;42.66;37.18;33.96;-1.26;-2;4.63;7.9;11.75;14.5;29.72;25.24;25.84;25.91
93.4;0;477.5;0;0;0.04;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.28;12.5;10;66.17;67.88;66.13;31.22;29.67;42.62;37.15;33.96;-1.26;-2.01;4.64;7.88;11.77;14.51;29.62;25.21;25.85;25.84
93.5;0;477.51;0;0;0.03;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.27;12.5;10;66.16;67.84;66.11;31.19;29.64;42.59;37.13;33.97;-1.26;-2.02;4.65;7.86;11.79;14.52;29.53;25.19;25.86;25.78
93.6;0;477.51;0;0;0.01;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.27;12.5;10;66.15;67.81;66.09;31.16;29.61;42.55;37.1;33.98;-1.26;-2.02;4.65;7.85;11.8;14.52;29.43;25.16;25.86;25.72
93.7;0;477.52;0;0;0.03;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.26;12.5;10;66.14;67.78;66.08;31.14;29.59;42.52;37.07;33.99;-1.26;-2.03;4.66;7.83;11.82;14.53;29.33;25.14;25.87;25.66
93.8;0;477.52;0;0;0.02;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.25;12.5;10;66.13;67.74;66.06;31.11;29.56;42.48;37.05;34;-1.26;-2.04;4.67;7.82;11.84;14.52;29.24;25.11;25.88;25.63
93.9;0;477.53;0;0;0;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.24;12.5;10;66.12;67.71;66.04;31.09;29.54;42.45;37.02;34.01;-1.26;-2.05;4.69;7.82;11.84;14.48;29.2;25.1;25.9;25.66
94;0;477.53;0;0;0.02;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.24;12.5;10;66.11;67.68;66.02;31.06;29.52;42.43;36.99;34.02;-1.26;-2.05;4.72;7.82;11.85;14.43;29.2;25.1;25.93;25.69
94.1;0;477.54;0;0;0.05;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.23;12.5;10;66.09;67.65;66.01;31.03;29.51;42.4;36.97;34.03;-1.26;-2.05;4.74;7.82;11.86;14.39;29.2;25.1;25.95;25.71
94.2;0;477.54;0;0;0.04;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.24;12.5;10;66.08;67.62;65.99;31.01;29.49;42.37;36.94;34.03;-1.26;-2.05;4.77;7.82;11.87;14.35;29.2;25.1;25.98;25.74
94.3;0;477.55;0;0;0.02;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.24;12.5;10;66.06;67.6;65.97;30.98;29.47;42.35;36.92;34.04;-1.26;-2.05;4.8;7.82;11.88;14.3;29.2;25.1;26.01;25.76
94.4;0;477.55;0;0;0.05;0;373.9;-1.5;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.25;12.5;10;66.04;67.57;65.95;30.96;29.45;42.32;36.89;34.05;-1.26;-2.05;4.82;7.82;11.89;14.26;29.2;25.1;26.03;25.79
94.5;0;477.56;0;0;0;0;373.9;-1.51;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.26;12.5;10;66.02;67.55;65.94;30.93;29.44;42.3;36.86;34.06;-1.26;-2.05;4.85;7.82;11.9;14.22;29.2;25.1;26.06;25.82
94.6;0;477.56;0;0;0;0;373.9;-1.56;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.27;12.5;10;66.01;67.52;65.92;30.9;29.42;42.27;36.84;34.07;-1.26;-2.05;4.88;7.82;11.91;14.17;29.2;25.1;26.08;25.84
94.7;0;477.57;0;0;0.05;0;373.9;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.27;12.5;10;65.99;67.49;65.9;30.88;29.4;42.24;36.81;34.08;-1.26;-2.05;4.9;7.82;11.91;14.13;29.2;25.1;26.11;25.87
94.8;0;477.57;0;0;0.04;0;373.9;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.28;12.5;10;65.97;67.47;65.88;30.85;29.38;42.22;36.79;34.09;-1.26;-2.05;4.93;7.82;11.92;14.09;29.2;25.1;26.14;25.89
94.9;0;477.58;0;0;0.04;0;373.9;-1.59;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.29;12.5;10;65.95;67.44;65.87;30.84;29.37;42.19;36.77;34.1;-1.26;-2.05;4.94;7.82;11.93;14.05;29.26;25.16;26.19;25.91
95;0;477.58;0;0;0.02;0;373.9;-1.54;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.3;12.5;10;65.93;67.41;65.84;30.82;29.36;42.16;36.75;34.1;-1.26;-2.05;4.95;7.82;11.94;14.02;29.36;25.26;26.25;25.93
95.1;0;477.59;0;0;-0.01;0;373.91;-1.51;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.31;12.5;10;65.9;67.37;65.82;30.8;29.35;42.14;36.74;34.11;-1.26;-2.05;4.96;7.82;11.95;13.98;29.45;25.35;26.31;25.94
95.2;0;477.59;0;0;0;0;373.96;-1.56;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.3;12.5;10;65.88;67.34;65.79;30.78;29.34;42.11;36.72;34.12;-1.26;-2.05;4.97;7.82;11.96;13.95;29.55;25.45;26.37;25.96
95.3;0;477.6;0;0;0.02;0;373.99;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.29;12.5;10;65.85;67.3;65.76;30.77;29.34;42.09;36.7;34.13;-1.26;-2.05;4.98;7.82;11.97;13.91;29.65;25.54;26.43;25.98
95.4;0;477.6;0;0;0.01;0;373.94;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.28;12.5;10;65.83;67.27;65.74;30.75;29.33;42.06;36.68;34.14;-1.26;-2.05;4.99;7.82;11.98;13.88;29.74;25.64;26.49;26
95.5;0;477.61;0;0;0.04;0;373.91;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.27;12.5;10;65.8;67.23;65.71;30.73;29.32;42.03;36.67;34.15;-1.26;-2.05;5;7.82;11.98;13.84;29.84;25.74;26.55;26.01
95.6;0;477.61;0;0;0.03;0;373.96;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.27;12.5;10;65.77;67.2;65.69;30.71;29.31;42.01;36.65;34.16;-1.26;-2.05;5;7.82;11.99;13.81;29.93;25.83;26.61;26.03
95.7;0;477.62;0;0;0;0;374;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.26;12.5;10;65.75;67.16;65.66;30.7;29.3;41.98;36.63;34.16;-1.26;-2.05;5.01;7.82;12;13.77;30.03;25.93;26.67;26.05
95.8;0;477.62;0;0;0;0;374;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.25;12.5;10;65.72;67.13;65.63;30.69;29.29;41.95;36.61;34.17;-1.26;-2.05;5.02;7.82;12;13.75;30.13;26.02;26.74;26.1
95.9;0;477.63;0;0;-0.01;0;374;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.24;12.5;10;65.69;67.09;65.61;30.7;29.29;41.93;36.6;34.19;-1.26;-2.05;5.03;7.82;12;13.73;30.25;26.11;26.8;26.2
96;0;477.63;0;0;0.01;0;374;-1.6;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.24;12.5;10;65.68;67.06;65.57;30.71;29.29;41.9;36.58;34.21;-1.26;-2.05;5.04;7.82;11.99;13.71;30.39;26.19;26.87;26.31
96.1;0;477.64;0;0;0.04;0;374;-1.61;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.23;12.5;10;65.67;67.02;65.53;30.72;29.29;41.88;36.56;34.22;-1.26;-2.05;5.05;7.82;11.98;13.69;30.53;26.27;26.94;26.41
96.2;0;477.64;6.76;0;-0.01;0;374;-1.66;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.22;12.5;10;65.66;66.99;65.48;30.72;29.29;41.85;36.54;34.24;-1.26;-2.05;5.06;7.82;11.97;13.68;30.67;26.34;27.01;26.52
96.3;0;477.65;16.07;1.56;0;0;373.96;-1.89;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.21;12.5;10;65.65;66.95;65.44;30.73;29.29;41.82;36.53;34.26;-1.26;-2.05;5.07;7.82;11.96;13.66;30.81;26.42;27.08;26.62
96.4;0;477.65;26.68;5.12;0.2;0;373.81;-2.54;-1;0;63.5;74;8;88;0;0;0;0;1;377;0;-1.5;-1.26;66;85;64;-0.21;12.5;10;65.64;66.92;65.4;30.74;29.29;41.8;36.51;34.28;-1.26;-2.05;5.07;7.82;11.95;13.64;30.95;26.5;27.15;26.73
96.5;0;477.66;30.99;29.68;0.62;0;373.51;-3.88;-1;0;63.5;74;8;88;0;0;0;0;1;376.56;0;-1.5;-1.26;66;85;64;-0.2;12.5;10;65.64;66.88;65.35;30.75;29.29;41.77;36.49;34.29;-1.26;-2.05;5.08;7.82;11.94;13.62;31.09;26.58;27.22;26.83
96.6;0;477.66;34.38;69.01;1.32;0;372.86;-6.93;-1;0;63.5;74;8;88;0;0;0;0;1;376.06;0;-1.5;-1.26;66;85;64;-0.19;12.5;10;65.63;66.85;65.31;30.76;29.29;41.75;36.47;34.31;-1.26;-2.05;5.09;7.82;11.93;13.61;31.23;26.66;27.29;26.94
96.7;0.41;477.67;36.07;108.47;1.92;0;372.15;-10.04;-1;0;63.5;74;8;88;0;0;0;0;1;375.13;0;-1.5;-1.26;66;85;64;-0.18;12.5;10;65.62;66.82;65.26;30.77;29.29;41.72;36.46;34.33;-1.26;-2.05;5.1;7.82;11.93;13.59;31.37;26.74;27.36;27.04
96.8;1.25;477.67;38.11;133.04;2.24;0;371.3;-13.29;-1;0;63.5;74;8;88;0;0;0;0;1;374.13;0;-1.5;-1.26;66;85;64;-0.18;12.5;10;65.61;66.78;65.22;30.78;29.29;41.69;36.44;34.34;-1.26;-2.05;5.11;7.81;11.92;13.58;31.51;26.82;27.43;27.13
96.9;2.18;477.68;40.92;145.68;2.4;0;370.42;-16.73;-1;0;63.5;74;8;88;0;0;0;0;1;373.56;0;-1.5;-1.26;66;85;64;-0.17;12.5;10;65.6;66.75;65.18;30.8;29.28;41.67;36.41;34.35;-1.26;-2.03;5.12;7.81;11.93;13.57;31.59;26.88;27.49;27.2
97;3.18;477.68;44.02;151.86;2.5;0;369.48;-20.63;-1;0;63.5;74;8;88;0;0;0;0;1;373.06;0;-1.5;-1.26;66;85;64;-0.16;12.5;10;65.59;66.72;65.14;30.81;29.27;41.65;36.38;34.35;-1.26;-2.02;5.13;7.8;11.94;13.56;31.64;26.94;27.54;27.27
97.1;4.16;477.69;46.48;162.18;2.67;0;368.47;-24.71;-1;0;63.5;74;8;88;0;0;0;0;1;371.69;0;-1.5;-1.26;66;85;64;-0.15;12.5;10;65.57;66.69;65.1;30.83;29.27;41.64;36.36;34.35;-1.26;-2;5.13;7.79;11.95;13.55;31.7;27.01;27.59;27.34
97.2;5.16;477.69;48.69;169.37;2.79;0;367.32;-29.27;-1;0;63.5;74;8;88;0;0;0;0;1;370.19;0;-1.5;-1.26;66;85;64;-0.15;12.5;10;65.55;66.66;65.07;30.85;29.26;41.62;36.33;34.35;-1.26;-1.98;5.14;7.78;11.96;13.54;31.75;27.07;27.65;27.41
97.3;6.18;477.7;50.66;172.49;2.85;0;366.22;-33.59;-1;0;63.5;74;8;88;0;0;0;0;1;369.13;0;-1.5;-1.26;66;85;64;-0.15;12.5;10;65.53;66.64;65.03;30.87;29.25;41.6;36.31;34.35;-1.26;-1.96;5.15;7.77;11.97;13.53;31.8;27.13;27.7;27.48
97.4;7.22;477.7;51.73;174.06;2.86;0;365.27;-37.34;-1;0;63.5;74;8;88;0;0;0;0;1;368.13;0;-1.5;-1.26;66;85;64;-0.15;12.5;10;65.52;66.61;65;30.88;29.24;41.58;36.28;34.35;-1.26;-1.95;5.16;7.76;11.98;13.52;31.85;27.19;27.75;27.55
97.5;8.29;477.71;52.49;173.59;2.84;0;364.34;-41;-1;0;63.5;74;8;88;0;0;0;0;1;367.13;0;-1.5;-1.26;66;85;64;-0.15;12.5;10;65.5;66.59;64.96;30.9;29.23;41.57;36.25;34.35;-1.26;-1.93;5.17;7.75;11.98;13.51;31.91;27.25;27.8;27.62
97.6;9.32;477.71;52.8;172.5;2.75;0;363.44;-44.45;-1;0;63.5;74;8;88;0;0;0;0;1;366.13;0;-1.5;-1.26;66;85;64;-0.15;12.5;10;65.48;66.56;64.93;30.92;29.22;41.55;36.23;34.35;-1.26;-1.91;5.18;7.74;11.99;13.51;31.96;27.31;27.86;27.69
97.7;10.32;477.72;53.13;172.46;2.69;0;362.61;-47.7;-1;0;63.5;74;8;88;0;0;0;0;1;365.56;0;-1.5;-1.26;65.56;85;64;-0.15;12.5;10;65.46;66.53;64.89;30.94;29.21;41.53;36.2;34.35;-1.26;-1.89;5.19;7.74;12;13.5;32.01;27.37;27.91;27.76
97.8;11.3;477.72;53.9;168.44;2.72;0;361.96;-50.45;-1;0;63.5;74;8;88;0;0;0;0;1;365.06;0;-1.5;-1.26;65.06;85;64;-0.15;12.5;10;65.45;66.51;64.86;30.95;29.21;41.52;36.18;34.35;-1.26;-1.88;5.2;7.72;12.01;13.48;32.06;27.43;27.96;27.82
97.9;12.33;477.73;54.66;165;2.66;0;361.28;-53.26;-1;0;63.5;74;8;88;0;0;0;0;1;364.13;0;-1.5;-1.25;65;85;64;-0.15;12.5;10;65.43;66.48;64.83;30.96;29.2;41.49;36.16;34.36;-1.25;-1.85;5.19;7.71;12.03;13.47;32.1;27.48;28.01;27.85
98;13.19;477.73;54.83;164.96;2.66;0;360.53;-56.21;-1;0;63.5;74;8;88;0;0;0;0;1;363.13;0;-1.5;-1.24;65;85;64;-0.15;12.5;10;65.41;66.45;64.79;30.97;29.19;41.47;36.14;34.37;-1.24;-1.83;5.19;7.69;12.05;13.45;32.14;27.51;28.05;27.89
98.1;14.13;477.74;54.83;163.48;2.69;0;359.83;-59.04;-1;0;63.5;74;8;88;0;0;0;0;1;362.56;0;-1.5;-1.23;65;85;64;-0.15;12.5;10;65.38;66.43;64.76;30.98;29.18;41.44;36.13;34.37;-1.23;-1.8;5.18;7.67;12.07;13.43;32.17;27.55;28.09;27.92
98.2;15.08;477.74;54.65;161.98;2.62;0;359.23;-61.59;-1;0;63.5;74;8;88;0;0;0;0;1;362.06;0;-1.5;-1.22;65;85;64;-0.16;12.5;10;65.35;66.4;64.72;30.99;29.17;41.41;36.11;34.38;-1.22;-1.78;5.17;7.65;12.08;13.41;32.21;27.58;28.14;27.96
98.3;15.99;477.75;54.83;159.48;2.54;0;358.63;-64.15;-1;0;63.5;74;8;88;0;0;0;0;1;361.56;0;-1.5;-1.21;65;85;64;-0.17;12.5;10;65.33;66.38;64.69;30.99;29.16;41.39;36.09;34.39;-1.21;-1.75;5.16;7.64;12.1;13.4;32.24;27.62;28.18;27.99
98.4;16.92;477.75;54.65;156.94;2.44;0;358.03;-66.75;-1;0;63.5;74;8;88;0;0;0;0;1;361.06;0;-1.5;-1.2;65;85;64;-0.18;12.5;10;65.3;66.35;64.65;31;29.15;41.36;36.07;34.4;-1.2;-1.72;5.15;7.62;12.12;13.38;32.28;27.65;28.23;28.03
98.5;17.67;477.76;54.5;156.02;2.49;0;357.47;-68.99;-1;0;63.5;74;8;88;0;0;0;0;1;360.13;0;-1.5;-1.2;65;85;64;-0.18;12.5;10;65.28;66.32;64.62;31.01;29.14;41.34;36.06;34.41;-1.2;-1.7;5.14;7.6;12.14;13.36;32.31;27.69;28.27;28.06
98.6;18.48;477.76;54.33;154.41;2.5;0;357.02;-70.34;-1;0;63.5;74;8;88;0;0;0;0;1;359.13;0;-1.5;-1.19;65;85;64;-0.19;12.5;10;65.25;66.3;64.58;31.02;29.14;41.31;36.04;34.42;-1.19;-1.67;5.13;7.58;12.15;13.34;32.35;27.72;28.31;28.1
98.7;19.43;477.77;54.32;149.96;2.42;0;356.57;-71.79;-1;0;63.5;74;8;88;0;0;0;0;1;358.56;0;-1.5;-1.18;65;85;64;-0.2;12.5;10;65.22;66.27;64.55;31.03;29.13;41.28;36.02;34.43;-1.18;-1.64;5.12;7.57;12.17;13.33;32.38;27.76;28.36;28.13
98.8;20.09;477.77;53.57;150;2.27;0;356.12;-73.49;-1;0;63.5;74;8;88;0;0;0;0;1;358.06;0;-1.5;-1.18;65;85;64;-0.21;12.5;10;65.2;66.24;64.51;31.03;29.12;41.26;36;34.44;-1.17;-1.62;5.12;7.54;12.19;13.32;32.42;27.79;28.4;28.16
98.9;20.84;477.78;52.46;148.48;2.18;0;355.79;-74.7;-1;0;63.5;74;8;88;0;0;0;0;1;358;0;-1.5;-1.18;65;85;64;-0.21;12.5;10;65.17;66.22;64.48;31.02;29.1;41.23;35.99;34.44;-1.17;-1.6;5.11;7.51;12.22;13.32;32.43;27.81;28.42;28.18
99;21.56;477.78;50.76;143.46;2.2;0;355.74;-74.7;-1;0;63.5;74;8;88;0;0;0;0;1;358;0;-1.5;-1.19;65;85;64;-0.22;12.5;10;65.14;66.19;64.44;31.01;29.07;41.2;35.97;34.45;-1.17;-1.59;5.11;7.47;12.24;13.32;32.42;27.81;28.42;28.2
99.1;22.4;477.79;48.91;138.44;2.13;0;355.74;-74.24;-1;0;63.5;74;8;88;0;0;0;0;1;358;0;-1.5;-1.2;65;85;64;-0.23;12.5;10;65.12;66.17;64.41;31.01;29.05;41.18;35.95;34.46;-1.17;-1.59;5.11;7.44;12.27;13.32;32.41;27.81;28.42;28.21
99.2;23.12;477.79;46.26;133.43;1.98;0;355.89;-72.64;-1;0;63.5;74;8;88;0;0;0;0;1;358;0;-1.5;-1.21;65;85;64;-0.24;12.5;10;65.09;66.14;64.37;31;29.02;41.15;35.93;34.47;-1.17;-1.58;5.11;7.4;12.3;13.32;32.4;27.81;28.42;28.23
99.3;23.73;477.8;44.74;125.41;1.8;0;356.35;-69.74;-1;0;63.5;74;8;88;0;0;0;0;1;358.87;0;-1.5;-1.22;65;85;64;-0.26;12.5;10;65.07;66.11;64.34;30.99;28.99;41.13;35.92;34.48;-1.17;-1.57;5.11;7.37;12.32;13.32;32.39;27.81;28.42;28.25
99.4;24.37;477.8;43.78;112.41;1.58;0;357.54;-63.69;-1;0;63.5;74;8;88;0;0;0;0;1;359.87;0;-1.5;-1.23;65;85;64;-0.27;12.5;10;65.04;66.09;64.3;30.98;28.97;41.1;35.9;34.49;-1.17;-1.56;5.11;7.33;12.35;13.32;32.38;27.81;28.42;28.27
99.5;24.89;477.81;43.78;99.85;1.33;0;358.63;-58.31;-1;0;63.49;74;8;88;0;0;0;0;1;360.87;0;-1.5;-1.24;65;85;64;-0.29;12.5;10;65.01;66.06;64.27;30.97;28.94;41.07;35.88;34.5;-1.17;-1.55;5.11;7.3;12.37;13.32;32.37;27.81;28.42;28.28
99.6;25.3;477.81;43.78;90.44;1.18;0;359.48;-54.71;-1;0;63.44;74;8;88;0;0;0;0;1;361.87;0;-1.5;-1.25;65;85;64;-0.3;12.5;10;64.99;66.04;64.23;30.96;28.91;41.05;35.86;34.51;-1.17;-1.54;5.11;7.26;12.4;13.32;32.36;27.81;28.42;28.3
