Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Requested Coolant Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];
104.7;34.39;572.57;0;-53.15;-1.21;0;392.82;30.19;26;27;86.3;100;8;90;0;0;2.08;1;28.5;85;7.5;39.84;
104.8;33.9;572.58;0;-69.95;-1.47;1;393.43;39.72;26;27;86.3;100;8;90;0;0;2.08;1;28.5;85;7.5;39.84;
104.9;33.34;572.58;0;-81.35;-1.69;1;393.73;42.92;26;27;86.3;100;8;90;0;0;2.08;1;28.5;85;7.5;39.84;
105;32.54;572.58;0;-86.17;-1.81;1;393.99;45.61;26;27;86.3;100;8;90;0;0;2.08;1;28.5;85;7.5;39.84;
105.1;31.95;572.58;0;-84.5;-1.62;1;393.89;43.76;26;27;86.3;100;8;90;0;0;2.09;1;28.5;85;7.5;39.84;
105.2;31.31;572.59;0;-83.67;-1.54;1;393.79;41.99;26;27;86.3;100;8;90;0;0;2.09;1;28.5;85;7.5;39.84;
105.3;30.73;572.59;0;-83.33;-1.61;1;393.74;40.89;26;27;86.3;100;8;90;0;0;2.1;1;28.5;85;7.5;39.84;
105.4;30.03;572.59;0;-84;-1.66;1;393.69;39.76;26;27;86.3;100;8;90;0;0;2.11;1;28.5;85;7.5;39.84;
105.5;29.36;572.59;0.26;-84.5;-1.75;1;393.64;38.41;26;27;86.3;100;8;90;0;0;2.11;1;28.5;85;7.5;39.84;
105.6;28.8;572.6;1.85;-82.85;-1.58;1;393.57;36.73;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
105.7;28.15;572.6;5.63;-78.2;-1.36;1;393.32;32.14;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
105.8;27.62;572.6;8.89;-68.52;-1.23;1;393.05;27.37;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
105.9;27.1;572.6;16.82;-56.72;-1.02;1;392.6;21.12;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
106;26.68;572.61;28.4;-45.2;-0.91;1;392.16;14.91;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
106.1;26.31;572.61;34.94;-35.37;-0.72;1;391.81;9.06;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
106.2;26.02;572.61;39.59;-22.7;-0.45;1;391.46;3.27;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
106.3;25.81;572.61;43.5;-12.22;-0.28;1;391.11;-1.93;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
106.4;25.66;572.62;48.51;-2.52;-0.13;1;390.75;-7.47;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
106.5;25.58;572.62;48.72;3.3;0.02;0;390.25;-16.07;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
106.6;25.63;572.62;48.68;26.21;0.47;0;389.7;-25.09;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
106.7;25.8;572.62;48.78;56.76;0.94;0;388.75;-37.84;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
106.8;26.11;572.63;48.45;71.63;1.2;0;387.87;-49.69;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
106.9;26.45;572.63;48.3;78.15;1.31;0;387.57;-53.49;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
107;26.86;572.63;48.3;82.98;1.33;0;387.28;-57.11;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
107.1;27.31;572.64;48.13;87.83;1.4;0;387.08;-59.21;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
107.2;27.71;572.64;47.85;88.5;1.39;0;386.89;-61.21;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
107.3;28.14;572.64;47.78;89.33;1.37;0;386.79;-62.31;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
107.4;28.64;572.64;47.57;90.17;1.44;0;386.69;-63.36;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
107.5;29.13;572.65;46.88;87.35;1.4;0;386.64;-63.91;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
107.6;29.59;572.65;45.73;88.5;1.24;0;386.62;-64.12;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
107.7;29.98;572.65;44.43;85.65;1.16;0;386.77;-61.32;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
107.8;30.34;572.65;44.28;78.52;1.08;0;386.93;-58.38;26;27;86.3;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
107.9;30.69;572.66;42.97;71.35;1.03;0;387.18;-54.28;26;27;86.29;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
108;31.05;572.66;41.83;64.37;1.04;0;387.43;-50.09;26;27;86.24;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
108.1;31.33;572.66;41.33;56.89;0.77;0;387.73;-45.04;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
108.2;31.59;572.66;41;48.87;0.63;0;388.03;-40.09;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
108.3;31.77;572.67;39.72;40.7;0.6;0;388.33;-36.04;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
108.4;31.86;572.67;38.28;36.85;0.54;0;388.62;-32.05;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
108.5;31.97;572.67;37.15;30.7;0.5;0;388.82;-28.6;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
108.6;32.03;572.67;36.55;25.17;0.3;0;389.02;-25.27;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
108.7;32.03;572.68;36.05;22.33;0.23;0;389.17;-23.02;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
108.8;32.09;572.68;35.73;20;0.3;0;389.31;-20.9;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
108.9;32.13;572.68;35.11;19;0.22;0;389.41;-19.9;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
109;32.13;572.68;33.82;16.02;0.03;0;389.51;-18.86;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
109.1;32.02;572.69;32.37;13.5;-0.09;0;389.61;-17.46;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
109.2;32.16;572.69;32.7;12.5;-0.1;0;389.71;-16.18;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
109.3;32.1;572.69;32.08;11;-0.04;0;389.76;-16.03;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
109.4;31.96;572.69;31.49;12.12;-0.05;0;389.81;-15.7;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
109.5;31.89;572.7;31.82;8.03;-0.03;0;389.91;-13.75;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
109.6;31.89;572.7;32.08;6.18;0.06;0;390.01;-11.95;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
109.7;31.88;572.7;32.03;5.35;0.02;0;390.06;-11.5;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
109.8;31.85;572.7;31.96;5.5;-0.06;0;390.11;-11.01;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
109.9;31.77;572.71;31.85;4.17;-0.08;0;390.16;-10.16;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
110;31.7;572.71;32.18;2.85;-0.14;0;390.2;-9.4;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
110.1;31.62;572.71;32.18;1.52;-0.18;0;390.2;-9.4;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
110.2;31.57;572.71;32.41;2.33;-0.11;0;390.2;-9.45;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
110.3;31.5;572.72;32.57;2.98;-0.1;0;390.2;-9.9;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
110.4;31.38;572.72;35.24;3.5;-0.08;0;390.18;-10.48;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
110.5;31.35;572.72;36.98;6.33;0.03;0;390.03;-12.28;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
110.6;31.26;572.72;37.53;9.15;0.07;0;389.9;-13.93;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
110.7;31.23;572.73;37.85;8.85;0.06;0;389.9;-14.18;26;27;86.2;100;8;90;0;0;2.11;1;28.5;85;7.5;39.84;
110.8;31.19;572.73;38.88;9.17;0.12;0;389.89;-14.45;26;27;86.2;100;8;90;0;0;2.11;1;28.5;85;7.5;39.84;
110.9;31.16;572.73;39.41;11.98;0.15;0;389.84;-14.95;26;27;86.2;100;8;90;0;0;2.1;1;28.5;85;7.5;39.84;
111;31.16;572.73;39.75;11.5;0.11;0;389.79;-15.5;26;27;86.2;100;8;90;0;0;2.09;1;28.5;85;7.5;39.84;
111.1;31.19;572.74;40.63;13.17;0.12;0;389.74;-16.45;26;27;86.2;100;8;90;0;0;2.09;1;28.5;85;7.5;39.84;
111.2;31.22;572.74;40.95;14.33;0.1;0;389.69;-17.4;26;27;86.2;100;8;90;0;0;2.08;1;28.5;85;7.5;39.84;
111.3;31.2;572.74;41.27;15.15;0.15;0;389.64;-18.35;26;27;86.2;100;8;90;0;0;2.09;1;28.5;85;7.5;39.84;
111.4;31.16;572.74;42.35;17;0.16;0;389.59;-19.35;26;27;86.2;100;8;90;0;0;2.09;1;28.5;85;7.5;39.84;
111.5;31.18;572.75;44.1;17;0.1;0;389.49;-20.85;26;27;86.2;100;8;90;0;0;2.1;1;28.5;85;7.5;39.84;
111.6;31.24;572.75;43.95;20.8;0.16;0;389.38;-22.48;26;27;86.2;100;8;90;0;0;2.1;1;28.5;85;7.5;39.84;
111.7;31.34;572.75;43.95;25;0.29;0;389.18;-25.28;26;27;86.2;100;8;90;0;0;2.11;1;28.5;85;7.5;39.84;
111.8;31.42;572.75;43.95;29.98;0.4;0;388.99;-27.95;26;27;86.2;100;8;90;0;0;2.11;1;28.5;85;7.5;39.84;
111.9;31.49;572.76;43.95;32.33;0.46;0;388.89;-29.4;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
112;31.62;572.76;43.95;33.5;0.52;0;388.79;-30.85;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
112.1;31.79;572.76;44.1;36.5;0.6;0;388.69;-32.35;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
112.2;31.89;572.76;43.95;37.65;0.6;0;388.59;-33.8;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
112.3;32.04;572.77;43.89;39.33;0.5;0;388.49;-34.8;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
112.4;32.16;572.77;43.78;40.35;0.46;0;388.39;-35.75;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
112.5;32.33;572.77;43.78;40.35;0.55;0;388.34;-36.25;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
112.6;32.54;572.77;43.7;41.67;0.65;0;388.29;-36.79;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.5;39.84;
112.7;32.7;572.78;43.65;42.67;0.63;0;388.24;-37.64;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.45;39.84;
112.8;32.84;572.78;43.35;43.65;0.67;0;388.21;-38.32;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.4;39.84;
112.9;33.02;572.78;42.63;42.83;0.67;0;388.26;-37.52;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.35;39.84;
113;33.16;572.78;39.46;41.17;0.58;0;388.33;-36.35;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.3;39.84;
113.1;33.25;572.79;37.96;38.5;0.49;0;388.58;-31.9;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.25;39.84;
113.2;33.38;572.79;37.69;29.22;0.46;0;388.81;-27.84;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.2;39.84;
113.3;33.57;572.79;38.18;24.85;0.26;0;388.86;-27.29;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.15;39.84;
113.4;33.52;572.8;37.9;26.85;0.17;0;388.92;-26.58;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.1;39.84;
113.5;33.52;572.8;37.02;23.15;0.26;0;389.07;-24.43;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7.05;39.84;
113.6;33.6;572.8;38.53;20.85;0.23;0;389.21;-22.42;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
113.7;33.7;572.8;38.68;17.67;0.2;0;389.26;-21.62;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
113.8;33.79;572.81;38.38;17.83;0.18;0;389.31;-20.84;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
113.9;33.75;572.81;38.68;18.35;0.23;0;389.36;-20.29;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
114;33.73;572.81;40;17;0.19;0;389.39;-19.86;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
114.1;33.75;572.81;40.68;16.33;0.11;0;389.34;-20.41;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
114.2;33.79;572.82;40.95;17.98;0.22;0;389.3;-20.96;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
114.3;33.78;572.82;41;19;0.23;0;389.3;-21.51;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
114.4;33.75;572.82;41.18;19.5;0.16;0;389.29;-22.01;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
114.5;33.77;572.82;42.75;21.83;0.1;0;389.24;-22.06;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
114.6;33.86;572.83;43.29;19.67;0.1;0;389.19;-22.3;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
114.7;33.97;572.83;43.24;22.5;0.22;0;389.09;-24.25;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
114.8;34.06;572.83;42.85;25.35;0.31;0;388.99;-26.11;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
114.9;34.08;572.83;42.8;27.65;0.32;0;388.89;-27.21;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
115;34.16;572.84;42.85;28.17;0.37;0;388.79;-28.31;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
115.1;34.25;572.84;42.96;28.45;0.43;0;388.74;-29.36;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
115.2;34.33;572.84;42.85;30.3;0.46;0;388.69;-30.34;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
115.3;34.47;572.84;42.85;31.13;0.46;0;388.64;-30.74;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
115.4;34.55;572.85;42.85;31.85;0.41;0;388.59;-31.17;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
115.5;34.63;572.85;42.3;31.83;0.42;0;388.54;-31.82;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
115.6;34.72;572.85;41.23;33.5;0.36;0;388.51;-32.21;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
115.7;34.85;572.85;40.29;31.5;0.39;0;388.61;-30.31;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
115.8;34.93;572.86;40.23;27.85;0.38;0;388.71;-28.47;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
115.9;35.07;572.86;40.4;25.85;0.3;0;388.81;-27.17;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
116;35.2;572.86;40.08;24.5;0.28;0;388.9;-25.97;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
116.1;35.23;572.86;39.6;24.17;0.24;0;388.9;-25.67;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
116.2;35.25;572.87;39.6;24;0.21;0;388.91;-25.3;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
116.3;35.25;572.87;39.86;23.17;0.19;0;389.01;-24.3;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
116.4;35.31;572.87;40.17;20.85;0.2;0;389.1;-23.36;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
116.5;35.36;572.87;40.08;20.5;0.3;0;389.1;-22.96;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
116.6;35.4;572.88;39.6;19.83;0.36;0;389.11;-22.5;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
116.7;35.38;572.88;38.63;18.85;0.25;0;389.16;-21.55;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
116.8;35.45;572.88;38.23;17.85;0.22;0;389.21;-20.66;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
116.9;35.48;572.88;37.96;16.18;0.18;0;389.26;-20.31;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
117;35.5;572.89;36.54;16;0.04;0;389.31;-19.91;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
117.1;35.5;572.89;33.28;15.17;0.06;0;389.36;-19.06;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
117.2;35.45;572.89;31.3;13.67;0.11;0;389.41;-18.13;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
117.3;35.48;572.89;31.25;10.67;0.02;0;389.51;-16.48;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
117.4;35.43;572.9;31.38;9.67;-0.04;0;389.61;-14.9;26;27;86.2;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
117.5;35.36;572.9;31.55;8.15;0.12;0;389.71;-13.9;26;27;86.19;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
117.6;35.35;572.9;31.65;7.5;0.09;0;389.81;-12.93;26;27;86.14;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
117.7;35.33;572.9;31.7;6;-0.03;0;389.86;-12.28;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
117.8;35.24;572.91;31.7;5;0.02;0;389.91;-11.59;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
117.9;35.19;572.91;31.7;4.5;0.03;0;389.96;-10.54;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
118;35.07;572.91;31.44;2.33;-0.16;0;390.01;-9.53;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
118.1;34.99;572.91;31.85;1.82;-0.09;0;390.06;-8.88;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
118.2;34.96;572.92;31.74;1;0.13;0;390.1;-8.29;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
118.3;34.97;572.92;31.38;1.67;-0.11;0;390.1;-8.24;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
118.4;34.85;572.92;31.44;0.5;-0.25;0;390.1;-8.22;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
118.5;34.69;572.92;31.55;1.68;-0.1;0;390.1;-8.37;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
118.6;34.67;572.93;31.49;1.17;-0.03;0;390.11;-8.49;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
118.7;34.61;572.93;31.25;0.83;-0.08;0;390.16;-8.39;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
118.8;34.56;572.93;30.99;0.65;-0.13;0;390.19;-8.28;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
118.9;34.44;572.93;30.78;0.35;-0.09;0;390.14;-8.08;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
119;34.3;572.94;30.63;0.35;-0.04;0;390.11;-7.88;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
119.1;34.31;572.94;30.63;0.5;-0.06;0;390.16;-7.73;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
119.2;34.25;572.94;30.68;0;-0.08;0;390.2;-7.62;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;7;39.84;
119.3;34.1;572.95;30.45;0;-0.07;0;390.2;-7.82;26;27;86.1;100;8;90;0;0;2.15;1;28.5;85;7;39.84;
119.4;33.97;572.95;30.51;0.5;-0.13;0;390.2;-7.97;26;27;86.1;100;8;90;0;0;2.15;1;28.5;85;7;39.84;
119.5;33.95;572.95;30.78;0;-0.17;0;390.2;-7.67;26;27;86.1;100;8;90;0;0;2.14;1;28.5;85;7;39.84;
119.6;33.89;572.95;30.68;0;-0.19;0;390.2;-7.43;26;27;86.1;100;8;90;0;0;2.14;1;28.5;85;7;39.84;
119.7;33.91;572.96;30.63;0;-0.22;0;390.2;-7.73;26;27;86.1;100;8;90;0;0;2.13;1;28.5;85;7;39.84;
119.8;33.71;572.96;30.78;0.5;-0.12;0;390.2;-7.98;26;27;86.1;100;8;90;0;0;2.13;1;28.5;85;7;39.84;
119.9;33.76;572.96;30.68;0.33;-0.04;0;390.2;-7.83;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
120;33.65;572.96;30.63;0;-0.22;0;390.2;-7.74;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
120.1;33.39;572.97;30.19;0.5;-0.2;0;390.2;-8.09;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
120.2;33.34;572.97;30.93;0.82;-0.01;0;390.2;-8.37;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
120.3;33.28;572.97;31.55;0.18;0;0;390.2;-8.12;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
120.4;33.27;572.97;31.55;0;-0.05;0;390.19;-7.97;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
120.5;33.19;572.98;31.38;1.18;-0.06;0;390.14;-8.62;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
120.6;33.06;572.98;31.55;2.18;-0.12;0;390.11;-9.16;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
120.7;32.97;572.98;31.65;1.35;-0.09;0;390.16;-8.81;26;27;86.1;100;8;90;0;0;2.14;1;28.5;85;7;39.84;
120.8;32.96;572.98;31.38;1.17;-0.06;0;390.19;-8.52;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;7;39.84;
120.9;32.89;572.99;31.38;1.15;-0.05;0;390.14;-8.72;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;7;39.84;
121;32.79;572.99;31.55;1.35;-0.02;0;390.11;-8.88;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;7;39.84;
121.1;32.75;572.99;31.49;1.18;-0.09;0;390.16;-8.68;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;7;39.84;
121.2;32.68;572.99;31.38;1;-0.14;0;390.2;-8.52;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;7;39.84;
121.3;32.59;573;31.25;1;-0.07;0;390.2;-8.67;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;7;39.84;
121.4;32.5;573;31.25;1.5;-0.01;0;390.2;-8.79;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;7;39.84;
121.5;32.44;573;31.38;0.82;-0.03;0;390.2;-8.69;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;7;39.84;
121.6;32.35;573;31.38;1.33;-0.03;0;390.2;-8.62;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;7;39.84;
121.7;32.22;573.01;31.33;1;-0.07;0;390.2;-8.82;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;6.95;39.84;
121.8;32.14;573.01;31.2;1.32;-0.18;0;390.2;-8.96;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;6.9;39.84;
121.9;32.12;573.01;31.25;0.32;-0.14;0;390.2;-8.56;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;6.85;39.84;
122;32.02;573.01;31.15;0.5;-0.05;0;390.2;-8.19;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;6.8;39.84;
122.1;32;573.02;30.99;0.18;-0.05;0;390.2;-8.14;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;6.75;39.84;
122.2;31.92;573.02;30.78;0;-0.12;0;390.2;-8.1;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;6.7;39.84;
122.3;31.85;573.02;30.93;0.5;-0.09;0;390.2;-8.1;26;27;86.1;100;8;90;0;0;2.12;1;28.5;85;6.65;39.84;
122.4;31.77;573.02;30.93;0.18;-0.06;0;390.2;-8.09;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.6;39.84;
122.5;31.73;573.03;30.78;0.18;-0.07;0;390.2;-7.99;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.55;39.84;
122.6;31.59;573.03;30.51;0.5;0.03;0;390.21;-7.84;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.5;39.84;
122.7;31.46;573.03;22.63;0;-0.07;0;390.26;-7.24;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.5;39.84;
122.8;31.39;573.03;0;-1.63;-0.2;0;390.37;-5.57;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.5;39.84;
122.9;31.27;573.04;0;-15.58;-0.45;0;391.07;5.63;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.5;39.84;
123;30.96;573.04;0;-38.3;-0.79;0;391.76;16.53;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.5;39.84;
123.1;30.54;573.04;0;-51.95;-1.05;0;392.31;24.68;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.5;39.84;
123.2;30.17;573.04;0;-67.95;-1.45;1;392.84;32.38;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.5;39.84;
123.3;29.45;573.05;0;-81.45;-1.63;1;393.19;36.18;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.5;39.84;
123.4;28.87;573.05;0;-86.5;-1.53;1;393.49;39.4;26;27;86.1;100;8;90;0;0;2.16;1;28.5;85;6.5;39.84;
